414,5126394,13330576
446,1034332,19287544
464,1554332,16043465
462,470117,44629292
470,5920202,25173899
514,4891170,5681194
520,1082941,7411734
520,1886935,15449663
532,2376502,12839442
530,2257366,6192898
580,691005,9988837
588,3166374,10552847
590,7340314,13338670
596,2273732,13499000
600,3404283,11882209
656,433060,8424081
654,3757114,15775756
6,3429,31855
18,15320,98081
22,25037,76031
18,29696,92710
32,44320,185045
36,15216,7784879
30,25935,144478
46,50241,184496
54,36814,157442
60,1206334,1359222
60,136320,226568
72,136596,392969
70,91189,339388
110,1861459,2566001
100,76599,247829
104,64351,257646
108,164294,3798328
102,169099,460058
134,215406,12374928
124,366899,3339675
128,284776,1333076
142,394813,1040703
128,525680,873694
162,141652,887436
164,344217,1401927
168,465241,1621844
174,262195,6741646
174,342493,1240813
202,220499,1472404
208,630971,1238555
198,9499991,10603788
214,7099197,8446773
242,1154852,2813208
254,844957,3732016
246,2254722,3518334
256,292629,2180679
282,941789,2125741
304,486465,2895164
294,993139,2405443
304,2475634,3606768
292,1650787,4580425
336,902781,8861362
338,998654,4717227
352,1605986,4140812
348,3546068,3953025
384,1171032,4357976
398,2060366,4769441
398,829645,2936643
408,2494350,11390318
420,296784,23966561
440,1940831,5589563
450,1391670,3860580
458,2340527,3918618
468,1461492,9203851
514,2139094,11716157
520,7830694,16379514
526,3804621,13133190
526,8221500,20767620
594,1311837,2181039
574,457153,3505488
590,2358408,11310744
592,1755685,6973583
604,1671229,4678405
660,4424050,18692626
668,8388164,16293282
678,133910,1008510
664,3067458,13206443
716,7462895,34764265
732,3782559,17744174
742,5734757,20934341
752,4419494,10431147
742,5102945,20253101
800,700137,23437528
796,5417379,24250115
832,4398426,38448332
820,2383338,6462452
878,4742803,22761786
900,567080,1556476
908,6432235,38876783
8,5770,25021
12,7595,30468
14,7194,31791
16,22276,56749
20,26778,67776
8,6639,26034
34,34829,96864
36,25107,99849
32,61636,149746
34,38174,79257
42,49459,133468
52,106363,279616
48,76242,117721
52,66343,189053
52,24900,103516
58,67412,132208
70,92858,973422
80,54644,152213
74,149709,231041
84,107218,301333
98,172134,422102
100,111275,549777
102,174556,655253
106,228042,564010
102,44660,144064
132,62786,224880
130,322801,660456
138,187596,670768
140,546920,833049
164,4395237,6814709
166,4556063,5207180
162,346708,713685
170,1330899,1631786
172,239815,422221
200,1441913,1926878
208,475731,1555311
214,542752,1563387
210,115347,1268864
238,629089,2722117
254,266944,1481247
250,919748,2170642
256,413738,4455397
286,1163438,2400291
292,988656,1893959
300,158119,3228373
302,1081057,2587360
312,1255090,4243340
346,2373363,3709588
344,3937540,6850185
352,1156223,5236246
360,3010078,9478353
358,910311,4578619
390,471875,2737341
406,1052852,4097825
408,1239180,5631535
400,755439,3868582
420,1767929,13086881
450,2317443,10997731
458,1094490,8871651
452,1334838,5488677
458,2725739,13402506
508,1288263,10798115
530,1389157,11930341
522,2240869,7512919
518,5552082,8272945
530,2224084,7017436
582,1730433,11427626
584,1410403,11041968
604,2244118,4333863
604,1129237,4641525
650,1912151,15440190
8,1882052,21923037
12,1216749,2990124
18,4252981,6683992
16,14329845,15667161
22,196961,1274354
14,877173,9347293
30,199326,2341377
38,2004625,8476709
34,12463695,16605372
32,1793126,3978725
56,1587202,9494212
52,261069,4194909
48,6471643,8341898
48,2362816,4136799
70,18750133,32476924
72,17758125,26811362
76,19645957,22888850
78,178682,2299668
86,441662,10168986
98,412130,15980385
104,418800,11370819
100,261361,10573803
106,297434,12874366
104,521609,10320608
126,530488,3846743
126,11047062,15090486
132,1176276,31540957
164,1491373,48202651
168,1412928,14090587
174,946594,24853305
204,1286475,37703637
208,10537666,30465025
204,2425459,38776568
206,899085,26195617
212,1256893,31833927
250,396865,44929360
248,798718,35430264
248,5276706,43018950
248,10118243,53924807
248,2526422,26047361
284,6073619,20426345
290,10598264,66245857
296,268056,22356949
302,1842993,41885578
298,726521,23800600
346,991980,43178623
346,2867585,38501638
348,16016351,26838419
348,2893385,51063568
354,9584220,45271494
388,11241045,42440628
396,3704143,21557929
416,254841,9928952
402,9580804,21032565
454,597972,15934770
460,2438235,17164595
462,3394381,7004742
474,2233542,12987903
472,2685119,11726840
528,6207152,22003584
532,590134,8406271
536,633712,30112745
574,3649966,21785500
590,4144073,33578193
594,3433386,33843324
590,11028914,64991369
658,6319680,25084963
682,1629161,22961371
728,7542016,30576472
10,10114,54931
4,2978,35622
8,16429,89856
16,28783,101058
14,19199,64120
16,23035,136673
16,36951,97056
32,78864,243380
32,58552,175113
30,50211,159083
30,44583,231443
32,81000,180492
50,105334,245762
46,109557,324352
54,125771,275085
54,197274,542784
66,60907,341741
76,284098,5119542
70,159485,7881603
80,151482,551921
98,364477,760007
96,87374,5939039
104,8072518,8430401
128,473192,1203852
128,427182,912096
134,132281,1541579
132,112080,1275405
164,658379,1484515
170,930049,1839816
178,559861,1681324
206,230833,2037336
208,579792,1596695
206,438665,2292682
208,526336,1810707
240,1969101,3385870
244,654427,19861429
254,505295,8115363
264,1006095,6130873
252,709142,1769900
280,1100251,6154640
300,1386118,6121585
292,182183,6861757
300,1247480,5288217
334,652514,5346360
338,1104433,6357903
348,1109857,2700072
346,1303311,8894016
348,3885078,8538196
390,1245423,7485342
402,2754901,6127328
398,1847969,10883872
408,1759612,10666989
404,1464655,10830197
458,1031127,13763348
450,694556,6742905
458,1897535,7491567
472,1985748,7784935
506,957507,13004761
528,3199982,9069529
526,2647216,17514598
522,4091618,10751045
526,12892625,20608020
580,4787444,18915780
598,3270506,16672398
642,2042690,24773322
658,3777682,22682172
660,5708900,29763715
662,2153503,13370531
710,3626763,13763314
728,1274400,17243691
742,5648837,17664637
742,2939216,12573161
818,4949507,21713270
822,1848799,25424825
824,5375020,31023518
876,390208,23877918
890,6450021,32321875
6,427976,1628581
8,600491,4513896
8,587799,1670123
12,1456946,7813285
20,2425598,5221031
12,908390,2177930
32,2091814,7963604
30,16836993,47848663
36,2585781,13128041
36,5095689,16269037
32,6795147,9559310
50,2485559,7533376
44,1358563,12422001
44,6163282,7501848
56,1394733,3793503
76,12285043,30022372
70,11106835,24449584
76,1672810,9071132
82,381866,9928737
92,85846,19320846
98,27072,12171253
100,4509358,15785019
104,195900,2390995
102,444972,13611272
124,812861,15321882
124,715887,31752163
134,949561,27000580
140,994019,35986659
136,951812,29600869
158,1555004,39230361
168,509553,21759001
166,1266295,26131301
172,9955581,20403049
192,1770653,35848601
204,2018155,55001048
200,9863553,35371206
198,5365919,22490282
242,693490,44571656
254,9893464,32241577
254,7100820,37175329
266,6867563,56808447
290,1106137,46569369
296,13700471,45330972
296,10669032,37713836
304,15989743,30251560
298,3746246,91940902
338,23810000,119206453
340,12225043,68363234
348,3154016,59049553
360,11226129,35428382
398,10084785,34578375
402,2029777,38384683
396,22629923,35438370
416,19813493,53518866
414,8230275,53545216
458,36374286,60482498
456,2270632,12070772
468,2225843,44797748
468,3641981,15393232
470,3747978,19771476
522,6159442,32585253
520,768876,13723794
530,4297908,20876425
528,963449,4227107
574,1163613,2544037
582,6816173,38188145
588,6993221,49184224
592,2946887,4937826
598,10344180,36555195
646,6314812,26059696
658,4163507,36161905
658,2262877,30287675
670,29039340,83027020
670,4299043,50104240
722,6540439,72671818
742,13207854,65722999
754,4630267,60392967
806,2978507,60562664
804,6046858,40229271
818,10139990,76543763
834,1836594,85025403
840,31204374,85753396
888,7858773,123302380
896,24417211,35055078
902,14209306,86597839
908,4349468,48346216
916,4106706,92262499
976,4185755,77220937
998,32089358,165030525
984,34514984,69660938
1064,13594368,114632611
1058,25053392,75989787
1078,10158672,41408617
1092,4121665,64277372
1164,13314271,87396402
6,3041,40584
12,12901,83480
14,16118,57315
20,24047,85480
22,36119,98757
14,12930,50776
26,34571,134799
32,102928,241386
34,58721,67733
36,58502,227338
30,78513,206659
52,110613,265193
52,248926,479777
54,108264,246164
54,132736,478164
64,62441,411498
70,223676,550817
76,185727,4640393
76,296191,5002029
94,355322,786018
94,132587,954364
106,246606,895325
100,213571,3433756
132,361491,13478626
130,12641800,13482733
134,337887,594043
132,525135,1206378
136,263850,966100
166,106552,345206
164,6906782,8601287
162,87320,6531798
162,4748389,5778478
172,512161,1587866
200,9790463,11553793
210,6695701,10496009
224,1533741,8401942
246,669849,2261555
254,1304718,3999744
260,1414379,6093475
254,1702927,5225803
290,1448472,8011958
288,2179742,9371096
298,4017296,8342740
296,2160310,5594358
334,1048686,8518273
352,2067954,5577590
346,1830816,10100229
352,2107651,10162610
394,2224712,7694159
406,3457709,6883723
406,4745494,11385245
414,1661752,4263751
464,509717,2833217
460,1310065,21939707
474,7932571,9853455
464,7831934,13393508
474,5352964,13677930
522,6612770,29525511
528,5792604,20152810
576,3390700,26480274
588,35986779,73430810
586,10596512,35168551
602,8024467,47136111
660,19485093,37787116
648,18301506,31767384
674,9295261,92818598
662,7184575,10858817
680,10281871,49159489
720,8097488,72819215
720,2653329,47117500
744,10438295,52375592
748,21991676,50674817
748,14085543,103020018
800,18526727,102384453
822,17158413,45476625
830,19476082,66383160
840,49821712,112628564
878,39619080,90862499
892,2452182,26170982
906,4819262,49537210
912,4830213,21579857
10,18020,63444
8,44560,81568
4,11138,44112
16,29811,74240
10,19,38
14,32779,80517
12,23928,74213
32,45026,145705
32,69693,214143
36,118326,288488
46,84670,177348
50,161523,346106
56,107236,378721
56,232544,446826
78,318854,672455
74,322859,748690
74,170902,551954
80,375746,1103100
74,259086,805677
100,229643,1549818
98,604742,1359969
104,926630,1724198
102,770454,1508844
128,6671004,9908825
132,934558,4594420
136,1065748,3220174
126,779492,1668664
158,1148381,2278415
162,416178,2015701
174,331101,1444911
170,505163,4908318
194,1156943,3758714
208,2282628,5754553
214,1889035,3040694
216,3804369,5313092
242,5004016,11044480
246,4497122,9987694
260,1846618,14140899
246,793261,1653475
256,706090,3121056
294,2256001,5888896
292,1388949,11499477
288,3468056,8612077
298,4475739,46427582
350,1217142,16979956
348,1625781,17167405
338,3438247,18936209
356,1432002,10642879
350,3975385,9650076
394,7803620,16887687
396,791189,9661787
400,3107478,16934308
400,2217399,14072893
16,40930,88413
18,70676,155150
22,82639,190657
20,39515,106503
20,53554,187385
34,121813,210795
34,111519,214580
32,39847,254890
34,110415,238485
32,70960,188218
48,56705,306940
56,225761,530953
50,252344,444630
50,58067,1323192
54,203734,427883
82,673312,1244510
98,359007,3445214
106,329615,884882
106,449172,1036632
114,1258586,1804203
108,867752,1673720
120,715681,1290850
132,359345,1176864
132,508155,2742493
134,446028,2042598
144,613524,1056671
154,295997,1042113
164,703231,2625077
166,699322,2292500
170,2189315,4285548
168,1112509,1991593
188,947273,2764914
200,775715,2516778
204,984000,2044789
214,1139888,2824093
240,939622,1403679
246,2387734,5814346
248,2006546,4328252
248,949387,2980801
254,1207389,2853574
290,1098060,7288221
298,1553607,5512116
306,3016883,6945179
290,888133,5122279
310,3342736,10827597
338,2170719,17150754
352,2002600,4618257
354,570941,9537323
356,1841441,3256331
356,2508119,8155603
398,1666650,6240864
394,783906,6578787
410,1478017,17348075
408,2143301,3916075
452,3740342,15163993
454,16088991,28821904
468,5161728,19429452
462,3965217,23311079
470,2862509,25877164
514,8806727,15548912
526,5582407,23116870
522,13425823,37525606
534,8177893,24012970
578,4491452,22611694
8,1495751,3007030
18,14030315,24093433
12,9169174,10776680
30,2172909,13165734
28,1870754,27184084
34,7153429,9801168
32,196606,10435416
30,2525522,5843256
46,5434435,9104679
54,2291046,5676095
48,4341558,19699556
56,6529784,12858233
56,9744653,12735325
74,571250,4457813
68,28423707,41008701
76,21484249,45044655
74,19895564,43299626
82,896313,21435718
108,853964,42016601
92,1072398,18884486
100,465932,22952963
116,8851455,33927122
126,641660,20337448
132,728107,29142047
132,8961361,29012867
140,748674,31724469
164,9591140,44344202
170,854016,33945913
168,421071,22347452
180,238877,17156024
202,1267791,13974058
200,874706,31952169
220,9147673,24374156
242,1168875,20804947
250,1497711,26623940
250,13282282,27091308
262,7469313,24325481
284,10905551,36337260
296,2274833,29812151
302,12363273,37174651
296,470287,52752817
292,14664936,58658507
324,14834068,79919557
342,2566813,72600206
346,4488141,28889172
354,6100971,38231594
404,14624174,41176687
394,2558010,45584459
406,21347734,61597772
414,17084485,18842542
446,31876610,70601283
8,22882,82531
20,39069,148129
20,64953,199999
22,71883,13286752
30,69849,228020
30,86764,250393
34,176581,406782
50,7328982,7744641
54,259860,553296
52,204741,580598
56,8424298,8957699
58,290700,859540
74,241327,6282156
74,270968,779786
80,110589,618765
76,261687,684694
98,856076,1891016
100,288323,1642885
96,501718,1201915
96,11088192,12855107
104,515721,1052292
130,613600,1445754
132,220766,22844161
130,582648,13021748
128,7482858,8929063
140,1142495,2478973
162,278690,9720492
154,5099659,15648493
164,553946,34639054
170,1039688,16853069
196,1745019,16216711
196,16033964,38054966
204,1044164,27386704
206,350106,28309153
214,29640292,34507579
254,17429181,46157304
244,13813480,24029714
252,900287,19120519
258,2156391,37341173
254,11549292,27723687
290,9351459,23872508
304,14736744,18069783
302,12111540,18836269
300,7463741,18803767
302,10412838,16645118
336,2625033,16655448
336,1314969,6794714
350,8998424,16312484
358,2058547,7616942
352,3729076,8638718
394,7150719,15654190
410,3036054,14111412
406,12333604,33415308
8,15368,71794
12,18136,92554
16,17666,83441
14,18119,81527
16,17010,120229
28,56251,223931
26,39333,132308
34,37050,170681
42,129677,383210
38,49039,283486
48,118664,304974
50,145970,447520
50,124439,424899
54,4030408,4217981
76,254290,9599487
72,188261,880332
72,4734767,5165251
72,286844,2213016
76,214360,572927
100,201842,386250
96,452014,6060597
106,560680,6937150
102,336958,975807
130,114959,263107
132,488956,4420096
160,380020,1312036
172,715381,1718473
178,6172469,15102832
170,1981836,3630125
178,811964,2267214
196,1103657,2245117
196,829165,2425244
204,132898,517961
216,520538,10582305
244,6572274,18479749
234,733763,13742533
256,6924430,10257826
250,3083106,14350155
260,8997073,11102122
286,11888049,17238569
298,1877694,11480949
292,5682619,14654325
312,7904197,16883789
300,1164408,4322454
326,2612534,16994478
346,7237977,26264091
352,1426326,8126817
350,2450183,7187049
392,2235632,7376184
398,3081407,12595656
412,4480364,16321041
418,3872250,13030288
458,6801774,17282712
458,4302511,34432165
464,27139731,41034098
464,7798439,19824190
506,3473948,18225694
534,2926464,19271844
528,6299438,52805959
590,4919537,29392058
8,1341800,2324572
10,4279827,5728340
14,6874222,8751119
18,1021595,8534830
18,692361,8094640
24,11309642,13731060
24,830237,15622983
34,15164896,22286288
28,1340532,3459092
36,2154540,8747652
50,3525025,17014240
48,7739389,10371356
54,4766603,9473467
52,16029234,19758857
48,14636740,22467897
74,6179021,23205084
76,4417970,18639178
74,16557518,25935561
76,292301,3619594
90,291887,3089890
100,390867,21377682
100,8592513,12339660
104,350613,12905960
132,810294,21969446
132,7970294,23203201
130,562446,20523228
134,790481,27044844
136,179971,25216284
152,457865,13648365
170,5092705,20783582
164,10131329,15623060
176,13628700,23264862
202,670088,25964799
214,921962,35412945
204,652689,27473680
208,979864,34209757
236,1381340,31563456
242,13078748,25788029
258,2310816,25360979
256,17562857,32291938
288,9422709,33250926
296,1409422,31420125
304,1614367,35328038
298,17538502,43557081
344,1592981,27785176
352,13130423,28642377
352,277093,13469775
400,1423732,40808276
392,1688096,24388909
404,9564623,22533366
406,14571320,27443415
408,2265606,26572364
450,12887835,34042625
456,10709600,33658175
462,1186848,2440881
460,8218885,17901250
520,5777385,29278330
524,1467328,3659347
14,4411656,6554976
6,531357,1937516
18,10166649,12061298
18,6059099,7238554
16,1171795,2505332
28,902775,14745119
34,2086046,18670239
36,20626172,25094313
38,1439448,4986323
38,3191809,5024350
54,20323043,27825076
52,2695334,7467568
52,10477268,15940432
58,661003,22220753
68,11915436,19114019
70,352674,10147265
68,33344,11058278
76,336169,15742237
82,267439,12048893
102,340881,17677797
104,467873,6337923
100,152319,15714805
102,496430,3688468
106,335145,10909301
130,4784840,19440862
130,926406,14473039
136,1056198,20124028
126,801742,20374699
134,1064793,14123388
168,178943,17768301
170,1177575,26515435
174,9177095,25511622
168,910797,12791183
200,5347772,14019226
208,880816,32999579
238,4664426,8410221
252,587028,21239700
252,5963907,26067331
254,7881100,37803615
286,14304712,28450851
294,1397115,39326144
288,529621,28868535
298,2212723,24947282
306,20058474,36209501
350,13093019,43331694
336,6517329,22223793
344,4907655,54699409
354,25193108,90124241
392,25047997,40526597
396,8908967,18111127
402,26825785,58443020
416,11233137,82958118
444,18843818,73141348
450,5097733,21282501
462,16837247,36123635
470,5013121,43347595
480,1987364,30044187
520,1845498,17793418
516,9899295,14501246
522,11140220,36956189
530,10438942,30807479
526,15653729,44699807
570,9111893,32480164
580,2581247,69382421
592,2236835,34418085
596,9748605,19261312
602,6126378,36080864
652,9580464,30223477
664,10763642,41803019
668,15741875,44388190
674,9593384,56152578
678,8813892,25916657
716,2218663,17802411
742,7642490,105817659
728,3117659,52153115
746,7347324,65145862
750,2323715,39671492
802,11844337,60248460
808,10877673,57391098
826,16082420,79710161
828,40369014,68761678
832,7668607,60246239
882,11054237,58352441
880,7500171,51218558
900,33085132,90186382
902,25817558,47477916
910,12051447,45480898
970,7735594,24723523
972,1340972,3942258
992,910176,23456565
990,16145167,51188965
1068,1935784,50925913
1080,12527460,49813810
1084,19738321,132638834
1098,18832143,99296078
1074,12292250,115826874
1158,21910493,119934342
1162,23841579,71361337
1186,14645681,74086089
1186,19228855,60150296
1190,5200590,97509617
1276,21467365,97586348
1264,21175466,164096983
1278,40690187,245206110
1284,35310978,137973214
1352,8300211,46031823
1382,40630943,113271156
1384,12846376,117684017
1366,60095674,134456207
1392,15426189,141608180
1462,58421530,117172998
1464,9942461,99907716
1484,51938471,92238063
1504,29633334,167523858
1568,28541579,103756822
1608,106010605,307401948
1590,116641703,349244574
1606,35058868,71121476
1698,59528790,218101784
1712,55937409,233684094
1734,49962768,195512986
1812,58222200,198117979
1842,21376114,256314403
1840,28430278,206631799
1842,38566858,287508327
1928,30125847,114651982
1940,2706068,9197577
1950,36662803,210738684
1968,69871295,216737103
2036,41984742,244832928
2058,22693069,106227664
2194,83016608,427220163
2206,2958201,161651533
2208,79878122,238494445
2334,77557861,207108509
2346,23325309,170896674
2342,80036374,253298351
6,181562,809852
6,612413,1505017
16,13019153,14658295
14,664651,10642252
18,9296471,11189460
32,10176893,24026275
32,1626282,5154957
34,12834105,28291746
34,2158280,7512233
48,3610435,11503182
52,11125605,18509526
50,10876432,14531802
54,6156066,8427471
66,13868132,20303368
78,3045739,27652202
14,78683,750144
20,161690,1032659
20,91433,1250783
26,206967,1117201
36,171453,1657077
28,165891,7738205
34,116948,1803848
38,155698,7697947
48,320272,2677971
44,8498438,10533178
52,100945,9512882
58,307238,7834295
74,432417,2818671
64,207431,11659761
78,395921,11238159
80,468752,14416737
76,350081,11568763
96,484041,13921892
100,873771,12994644
98,541429,21132817
106,422705,27005255
98,244757,6872789
126,568221,33391462
132,443824,14302716
142,1439233,21164806
160,675924,22413793
170,786256,25065137
164,1009561,25869102
172,450020,27989322
168,6929529,31571256
194,8766142,19462215
212,1585931,33569797
212,1491265,31490050
240,1238264,39022409
246,885679,25821490
250,13249969,39233542
254,7157145,57944023
290,16416146,58897181
302,20807104,68957177
294,15502717,63022066
300,1138938,41443211
294,31240672,70870696
338,12523856,65673712
338,1138009,50182010
352,5740947,76464038
352,10627964,44685739
388,16372819,45022518
408,35113673,85516492
398,3211949,68003953
410,1792722,18040613
410,3673370,44412150
444,13562314,66750567
472,12992623,48249311
476,2384146,46706974
512,5085809,33408037
506,8891852,47359153
536,3123361,44743090
592,4239762,57382561
570,1901198,18215558
596,7417298,32163940
598,7834543,32633072
596,6647193,15518949
654,2369388,72530461
666,16115475,48988059
668,4182187,69293469
676,5664879,48816764
678,5722547,73717862
730,5331560,49500288
728,5156469,9145968
732,15442476,35283617
736,10073712,50322579
752,4390858,52182233
808,6203470,76881103
804,6266887,26455730
814,13669005,56937839
822,6873424,22954371
888,38798896,68453835
904,7493712,42901843
914,19520549,26737110
906,7033157,33906844
904,9046892,85798296
984,27629356,166241125
962,24971019,160365519
998,4713415,95310756
1078,13140296,89707959
1090,10768673,61255834
1100,12974602,83236895
1168,13036170,106857173
1162,12095084,136950414
1184,9352022,56525071
1192,26550555,84837120
1242,11980459,89249353
1254,26506153,103245411
1270,25752475,67040585
1284,8794337,65079281
1286,10602554,94443797
1328,10152940,62582159
1364,19476883,33421085
6,4209,33437
8,9792,38039
12,14507,47786
14,25975,67090
20,27908,99054
18,22704,71356
14,19489,55120
32,56594,145398
36,617136,712276
32,75735,171590
34,74548,160800
54,134833,296340
52,59262,206805
54,50358,193598
52,106859,323424
56,152126,269584
70,133424,327523
60,165954,303029
78,74192,415589
82,304048,670877
84,74771,340133
96,98980,587301
100,177911,819721
106,131703,574415
96,127875,406860
102,333832,809773
124,372087,781236
132,175710,837277
134,345753,937474
134,508730,1351365
144,570563,1345275
164,590094,2432959
166,401078,650320
172,676104,1058754
172,359508,1577736
166,546782,1276564
196,800774,2148093
198,706089,2416825
202,564577,1732050
214,791352,4380480
220,1119787,2763281
244,476724,2176939
260,1314194,2359873
248,780813,2504928
292,536419,5246094
284,1415640,4419618
298,1829674,5943444
310,1900405,3729032
312,503006,5335094
340,1638493,10747430
352,710386,2351111
358,1759891,6323825
398,1221914,3400028
400,2793319,5649224
402,1021272,4974891
412,2089195,5277031
410,2191490,6442099
446,1730554,18699634
452,8797730,22808168
466,3245288,7003666
472,2264078,8981292
506,5986786,16000851
516,715515,14191282
530,18761981,19383279
538,7106979,14174400
534,11182969,18651381
604,8405425,14715555
586,2371574,11664344
610,2240318,17712052
646,6513737,7641871
656,460866,16743088
650,1553920,16355326
666,6724812,14209856
660,5018252,5684488
718,4406150,20593677
746,1504539,16441649
806,9936822,22567107
814,799954,22091972
818,3406538,30976781
816,11697977,36591959
882,4968584,30942248
896,2581553,8616374
902,5111792,21129244
908,1049519,16407202
914,4360177,25648229
986,4147230,15487059
978,4885561,38564727
984,5811786,24760040
1066,7626795,47299444
1078,7438124,33771887
1084,14409442,41489984
1078,17449324,42805688
1170,386106,110417403
1166,12346828,27341134
1178,21133534,44567462
1196,3355090,64560429
1270,5282845,25963729
1278,7610501,46112916
1290,12969121,37084147
1362,13869591,23318679
1378,6120024,79333488
1476,18099630,82828805
1470,8975005,71062317
1482,36485996,78930569
1488,9004569,49404727
1578,27230093,91119846
1602,3748221,121855672
1592,9931771,26470195
12,1110944,4756887
10,1135557,2332250
14,10420131,12727826
20,1837768,13972603
22,841976,11167399
20,771514,8195272
18,418224,2092841
26,1074272,3413798
34,6294628,19284926
32,1886261,3448522
30,2261677,4313199
50,5041842,8455506
48,8234729,12365878
52,6838487,10195546
78,19583229,36481046
78,21073235,36879985
78,11630515,21534091
82,431195,17083552
74,468597,3142010
94,11617247,15437109
100,319222,15076945
106,329041,13749803
100,312365,2630238
120,398926,18023924
126,8050296,25420330
132,306921,19697578
166,8144834,26302429
158,256965,16440341
166,660976,19041136
168,9586222,37911133
174,1423654,30699220
196,13770145,33982003
204,9348376,31925734
214,2094239,22036341
220,2883426,21851474
238,2109755,37380896
246,6926835,44885836
248,919780,28995600
244,347508,16526150
288,395848,12404782
288,14821137,53591333
296,5696360,31039513
312,1571216,58539072
308,12068900,45925715
348,1707481,58358841
342,11884107,47917259
348,18593344,52658045
354,21209221,43364942
354,10861413,31116056
398,3946135,45613574
400,1085946,39737757
408,6925080,8871047
452,3240949,22154318
460,2193100,9393953
458,1619670,15040555
460,2249269,17091922
470,1652423,8839328
516,2987277,14826998
514,1741625,4486422
524,1272201,12096194
528,1784966,10563793
600,1240638,35761012
602,1983124,19272772
610,1080588,12466711
666,8528573,16361473
658,11649173,13068739
678,1101997,12029365
674,9506335,43486149
724,9176570,38217833
730,4086975,26738967
734,10242865,59465016
748,3831835,56488376
732,4520164,25252330
808,27430910,34894956
816,14726689,75494953
814,5019621,101964434
816,16846815,72807288
830,7657471,17541192
886,6119351,78323370
908,12331369,47488784
910,12774475,73205063
978,6572871,39108901
982,4609758,38142509
990,30173115,67333010
990,21173185,64064016
996,20143076,104343105
1070,22989368,93341829
1098,9948568,95460581
1086,19597095,71107580
1156,24022475,115189576
1160,5107009,70827982
1172,18759005,143056973
1174,28220497,83146024
1190,8285962,75910531
1258,34724972,114817334
1266,1766318,37726237
1286,19529156,72472789
1270,11568621,63179342
1366,7961129,101264219
1366,12067431,58102416
1382,15451744,86794907
1366,15400346,62835733
1392,24805470,85922178
1460,1103268,133585466
1478,43424780,118684158
1488,4051745,30955974
1488,11220409,63352991
1572,41378451,96005892
1574,6578986,166942153
1598,39055865,84227206
1588,19244474,109074550
1598,7234096,109908619
1677,52454376,179896521
1694,23529939,194617812
1718,25070382,62271593
1730,3431510,40275728
1724,19079266,123827797
1830,21105610,54295870
1848,1908852,81086857
1930,28846216,147218498
1926,22517969,60578674
1944,40064139,116896983
1958,17257311,164552717
1958,21397921,104161620
2044,27810180,111483240
2068,13092611,69742471
2184,15452007,119437617
2196,26538257,222533107
2208,23548664,123269360
2222,20087834,145324683
2222,2351448,83346511
2306,5232291,113867345
2344,47236358,250388339
2354,22291637,107587425
2470,45581176,149815971
2496,43584932,246535561
2482,32033824,139065274
6,3354,18215
6,3257,21444
18,24049,65896
14,13572,41776
18,22304,66337
18,25613,52070
10,4117,24827
28,23846,72048
32,32932,96871
30,33274,100095
28,40893,108132
50,35882,142152
50,10797,152410
52,25403,81125
56,53034,221091
48,993890,1508020
76,68045,157347
68,90681,289319
74,149831,257081
78,57246,151039
80,88603,382900
100,91320,259073
100,102785,448108
96,172205,286328
110,186833,9240705
110,191038,464801
132,363291,826861
136,391751,636190
128,323883,910590
158,301942,10724879
164,198367,505011
160,196144,366802
174,558106,9300778
172,191170,583673
190,559432,1001867
210,689287,7471550
208,561729,1432459
210,142140,1840871
240,318471,1254203
242,327497,1150207
262,2984778,4683330
256,608925,6460028
254,816271,2340332
292,1396805,2945476
298,203710,1609732
302,1208913,6351031
302,520145,1825591
342,919237,2198369
356,1373578,4061042
4,1708,13730
6,4115,20501
8,2876,20863
8,8793,25254
16,9577,43229
22,17549,50669
28,27297,60376
32,30070,78600
32,42639,104714
30,58739,118080
36,59204,137542
50,78219,243218
54,100092,171172
50,60431,162230
52,49276,150982
52,47507,134763
78,168068,359937
74,84795,246613
76,179769,326635
74,102138,201656
82,107532,363885
100,228557,1038755
106,295513,482826
108,94802,242837
102,222459,526586
102,96091,419778
128,172813,711244
132,399117,812966
132,461768,1158630
134,397579,639054
136,224388,1719804
154,549288,1077174
160,392345,1089534
176,901762,2167325
178,424552,3546158
204,530944,1162174
200,410164,1273289
216,289977,615733
252,161326,1073462
240,1823656,2900246
250,1295672,2826269
252,397427,768353
284,644855,3510183
300,1861441,3785748
306,472324,1791026
302,494551,2795068
336,1290608,2915699
346,952466,2672273
348,49420,555219
398,1989656,10999275
404,1456294,7159157
398,5427684,7729136
414,4250518,12011880
402,1289190,5460573
450,2174058,3942308
456,4983129,11480793
462,1503791,21106347
458,1074885,9792928
472,2047522,4277989
516,771636,2493400
524,2381605,7817375
520,778089,5340200
534,2015901,3066387
574,5063029,15493538
584,3376271,24426340
600,2708990,17014836
604,921399,11477821
602,2351086,19255046
654,2053966,11712537
654,361235,2852604
660,7640476,10010181
668,3891391,19945537
676,6829285,9867115
716,7991351,18409269
740,3622018,16973014
738,1439705,13885262
744,21751350,29665504
744,5770983,24186043
802,2100371,17140927
824,3351475,19132982
10,1221678,3192914
10,858973,2424721
12,14707482,16647393
20,1083145,15449475
32,10194221,13842556
34,1856487,31933352
30,6216309,15070324
36,2696012,6064219
50,4548478,9929053
52,4455441,15599159
54,5753481,21848566
50,11263341,19490369
46,11947847,15209330
74,33964774,50883290
74,13512094,24528015
